timeStamp,ghi,air_temp,windsp,winddir
2014/1/3 0:11,57.52,17.4,1.1,304
2014/1/3 0:12,53.43,17.36,1.38,306.6
2014/1/3 0:13,43.72,17.3,1.12,313.8
2014/1/3 0:14,34.19,17.3,1.12,305.8
2014/1/3 0:15,29.11,17.3,1.28,302
2014/1/3 0:16,27.58,17.22,1.4,304.4
2014/1/3 0:17,27.7,17.2,1.42,304.6
2014/1/3 0:18,27.44,17.2,0.8,311.2
2014/1/3 0:19,26.58,17.14,1.12,296.8
2014/1/3 0:20,25.97,17.1,0.98,305
2014/1/3 0:21,26.08,17.1,1.02,300.2
2014/1/3 0:22,25.62,17.06,1.22,302
2014/1/3 0:23,26.11,17,1.26,303.8
2014/1/3 0:24,26.94,17,1.18,299.6
2014/1/3 0:25,24.98,17,1.22,309.6
2014/1/3 0:26,23.3,17,1.26,308.6
2014/1/3 0:27,24.8,17,1.2,304.8
2014/1/3 0:28,26.48,16.98,1.22,304.4
2014/1/3 0:29,25.85,16.96,1.22,301.6
2014/1/3 0:30,24.83,16.92,1.38,303
2014/1/3 0:31,23.51,16.92,1.18,303.4
2014/1/3 0:32,24.1,16.98,1.24,299
2014/1/3 0:33,23.63,16.92,1.08,290.2
2014/1/3 0:34,21.52,16.9,0.96,298.4
2014/1/3 0:35,18.73,16.9,1.02,286
2014/1/3 0:36,16.28,16.9,1.14,301.2
2014/1/3 0:37,15.77,16.9,1.02,294.2
2014/1/3 0:38,15.67,16.88,1.12,299.4
2014/1/3 0:39,13.77,16.84,0.96,305.4
2014/1/3 0:40,12.57,16.8,0.82,304.8
2014/1/3 0:41,12.54,16.8,0.84,311.2
2014/1/3 0:42,11.5,16.8,0.74,305.5
2014/1/3 0:43,10.31,16.74,0.78,286.2
2014/1/3 0:44,9.22,16.7,0.6,278
2014/1/3 0:45,8.63,16.7,0.6,273.2
2014/1/3 0:46,8.06,16.62,0.58,267.4
2014/1/3 0:47,7.04,16.6,0.64,280.8
2014/1/3 0:48,5.97,16.58,0.56,276.6
2014/1/3 0:49,5.3,16.5,0.7,283.2
2014/1/3 0:50,4.34,16.48,0.74,279
2014/1/3 0:51,3.72,16.4,0.52,258.2
2014/1/3 0:52,3.11,16.34,0.42,231.8
2014/1/3 0:53,2.54,16.28,0.26,232.4
2014/1/3 0:54,1.98,16.18,0.22,238
2014/1/3 0:55,1.4,16.1,0.36,242.5
2014/1/3 15:22,3.08,4.88,2.14,77.48
2014/1/3 15:23,3.08,5.04,1.96,75.79
2014/1/3 15:24,3.18,5.2,2.08,64.26
2014/1/3 15:25,3.54,5.42,1.88,70.79
2014/1/3 15:26,3.95,5.72,1.5,82.6
2014/1/3 15:27,4.41,5.8,1.96,51.63
2014/1/3 15:28,4.77,5.8,1.96,38
2014/1/3 15:29,5.38,5.74,2.02,56.4
2014/1/3 15:30,2.13,5.66,2.2,49.4
2014/1/3 15:31,1.54,5.6,2.06,47.81
2014/1/3 15:32,1.96,5.7,1.62,47.6
2014/1/3 15:33,2.48,5.74,1.16,36.42
2014/1/3 15:34,3.09,5.8,1.38,292.4
2014/1/3 15:35,3.77,5.8,1.04,344.1
2014/1/3 15:36,4.62,5.8,1.04,328.2
2014/1/3 15:37,5.36,5.9,1,339.6
2014/1/3 15:38,6.29,5.98,0.86,15.39
2014/1/3 15:39,7.33,6.12,1.24,341.1
2014/1/3 15:40,9,6.2,0.88,291.4
2014/1/3 15:41,11.78,6.2,0.92,318.8
2014/1/3 15:42,13.58,6.16,0.96,304.9
2014/1/3 15:43,15.51,6.1,1.06,356.2
2014/1/3 15:44,19.84,6.12,1.32,4.629
2014/1/3 15:45,24.09,6.22,1.22,2.4
2014/1/3 15:46,26.72,6.32,1.08,347.2
2014/1/3 15:47,29.26,6.4,1.6,25.4
2014/1/3 15:48,31.68,6.48,1.86,21
2014/1/3 15:49,34.34,6.54,1.76,23.81
2014/1/3 15:50,36.98,6.6,1.32,357.4
2014/1/3 15:51,39.53,6.6,1.26,27.86
2014/1/3 15:52,42.16,6.6,1.84,32.03
2014/1/3 15:53,44.79,6.6,1.28,24.61
2014/1/3 15:54,47.35,6.6,1.04,22.41
2014/1/3 15:55,49.93,6.6,1,44.18
2014/1/3 15:56,52.68,6.62,1.4,19.96
2014/1/3 15:57,55.69,6.7,1.68,26.6
2014/1/3 15:58,58.49,6.7,1.7,33.01
2014/1/3 15:59,61.51,6.72,1.82,35.2
2014/1/3 16:00,64.26,6.8,1.94,32.6
2014/1/3 16:01,67.3,6.8,1.68,34.4
2014/1/3 16:02,70.22,6.8,1.5,31.82
2014/1/3 16:03,73.38,6.8,1.46,36.61
2014/1/3 16:04,76.27,6.8,1.72,50.01
2014/1/3 16:05,79.6,6.74,1.64,34.4
2014/1/3 16:06,82.7,6.7,1.52,33.64
2014/1/3 16:07,85.7,6.7,1.68,37.41
2014/1/3 16:08,88.8,6.7,1.42,42.21
2014/1/3 16:09,91.9,6.72,1.56,48.79
2014/1/3 16:10,95.1,6.8,1.4,52.52
2014/1/3 16:11,98.1,6.8,1.44,54.02
2014/1/3 16:12,100.3,6.82,1.32,41.16
2014/1/3 16:13,103,6.9,1.68,54.8
2014/1/3 16:14,105.5,6.92,2.02,51.21
2014/1/3 16:15,107.9,7,1.4,52
2014/1/3 16:16,110.5,7.04,1.56,44.43
2014/1/3 16:17,113,7.1,1.48,49.41
2014/1/3 16:18,115.4,7.18,1.38,42.42
2014/1/3 16:19,118,7.26,0.92,54.37
2014/1/3 16:20,120.1,7.36,1.16,53
2014/1/3 16:21,122.4,7.46,1.3,40.35
2014/1/3 16:22,124.6,7.56,1.04,28.22
2014/1/3 16:23,126.9,7.68,1.14,56.2
2014/1/3 16:24,129.2,7.78,0.68,6.161
2014/1/3 16:25,131.5,7.88,0.8,349.1
2014/1/3 16:26,133.8,7.96,1.06,31.18
2014/1/3 16:27,136.3,8.04,0.76,12.23
2014/1/3 16:28,138.8,8.14,0.42,5.59
2014/1/3 16:29,141.5,8.24,0.72,51.3
2014/1/3 16:30,144.3,8.34,0.64,31.39
2014/1/3 16:31,146.9,8.4,0.34,42.94
2014/1/3 16:32,149.5,8.5,0.58,4.701
2014/1/3 16:33,152.1,8.58,0.46,62.58
2014/1/3 16:34,154.6,8.66,0.68,24.83
2014/1/3 16:35,157.2,8.74,0.42,44.03
2014/1/3 16:36,159.7,8.9,0.52,95.8
2014/1/3 16:37,162.6,9.06,0.34,164.5
2014/1/3 16:38,165.2,9.22,0.8,73
2014/1/3 16:39,167.8,9.3,0.98,64.92
2014/1/3 16:40,170.6,9.3,0.86,47.92
2014/1/3 16:41,173.4,9.3,0.9,39.02
2014/1/3 16:42,176,9.3,1.3,62.89
2014/1/3 16:43,178.6,9.24,0.86,51.86
2014/1/3 16:44,181.4,9.2,1.42,48.2
2014/1/3 16:45,184.2,9.18,1.08,38.39
2014/1/3 16:46,186.6,9.1,1.3,31.2
2014/1/3 16:47,189.1,9.1,0.7,17.73
2014/1/3 16:48,191.9,9.18,0.66,75.58
2014/1/3 16:49,194.5,9.2,1.1,48.59
2014/1/3 16:50,197.5,9.26,1,50.8
2014/1/3 16:51,199.8,9.3,0.8,56.9
2014/1/3 16:52,202.6,9.38,0.7,76.88
2014/1/3 16:53,205.3,9.46,1.18,62.58
2014/1/3 16:54,207.8,9.54,0.82,62.09
2014/1/3 16:55,210.2,9.62,1.1,64.07
2014/1/3 16:56,212.6,9.7,0.82,36.99
2014/1/3 16:57,215.1,9.8,0.76,76.61
2014/1/3 16:58,217.4,9.88,0.82,77.1
2014/1/3 16:59,220,10,0.64,69.01
2014/1/3 17:00,222.5,10.08,0.5,33.21
2014/1/3 17:01,225,10.18,0.6,68.21
2014/1/3 17:02,227.4,10.28,0.74,44.31
2014/1/3 17:03,229.9,10.36,0.36,73.82
2014/1/3 17:04,232.4,10.52,0.38,131.4
2014/1/3 17:05,234.8,10.68,0.66,25.83
2014/1/3 17:06,237.2,10.8,0.54,71.64
2014/1/3 17:07,239.8,10.9,0.74,57.68
2014/1/3 17:08,242.1,11,0.64,79.88
2014/1/3 17:09,244.4,11.06,0.44,72.24
2014/1/3 17:10,247,11.16,0.38,60.61
2014/1/3 17:11,249.2,11.3,0.28,284.4
2014/1/3 17:12,251.8,11.44,0.2,101.1
2014/1/3 17:13,254.1,11.68,0.3,148.6
2014/1/3 17:14,256.2,11.96,0.4,145
2014/1/3 17:15,258.6,12.2,0.54,175
2014/1/3 17:16,261.1,12.38,0.62,121.5
2014/1/3 17:17,263.4,12.52,0.48,107.8
2014/1/3 17:18,265.5,12.6,0.62,95.4
2014/1/3 17:19,267.9,12.6,0.5,84.9
2014/1/3 17:20,270.2,12.6,0.36,97
2014/1/3 17:21,272.4,12.64,0.48,217.1
2014/1/3 17:22,274.7,12.78,0.82,271.2
2014/1/3 17:23,276.6,12.88,0.62,267.3
2014/1/3 17:24,279.1,12.98,0.46,225.2
2014/1/3 17:25,281.2,13.08,0.72,270.8
2014/1/3 17:26,283.5,13.2,0.56,285.6
2014/1/3 17:27,285.6,13.28,0.8,291.1
2014/1/3 17:28,287.9,13.34,0.92,237.9
2014/1/3 17:29,290,13.4,0.78,237.5
2014/1/3 17:30,292.4,13.4,0.4,231.9
2014/1/3 17:31,294.6,13.44,0.9,282.7
2014/1/3 17:32,296.6,13.5,0.88,290.4
2014/1/3 17:33,298.7,13.5,1.08,275.6
2014/1/3 17:34,300.9,13.4,1.04,265.2
2014/1/3 17:35,303.1,13.32,1.16,268.2
2014/1/3 17:36,305.3,13.2,0.6,247.2
2014/1/3 17:37,307.4,13.22,1.04,287.4
2014/1/3 17:38,309.8,13.3,1.22,290.2
2014/1/3 17:39,312,13.3,1.06,308.8
2014/1/3 17:40,314,13.3,1.32,301.6
2014/1/3 17:41,315.9,13.3,1.18,292.2
2014/1/3 17:42,318,13.3,1.02,296
2014/1/3 17:43,319.7,13.22,0.7,287.2
2014/1/3 17:44,322,13.3,0.74,290.6
2014/1/3 17:45,324.1,13.3,1.24,292.8
2014/1/3 17:46,325.8,13.3,0.78,297
2014/1/3 17:47,327.7,13.36,0.7,292.6
2014/1/3 17:48,329.8,13.42,0.38,264.1
2014/1/3 17:49,332.1,13.5,0.84,298.9
2014/1/3 17:50,334.6,13.6,0.5,311.8
2014/1/3 17:51,336.7,13.6,0.34,356.4
2014/1/3 17:52,339.1,13.68,0.82,252.6
2014/1/3 17:53,340.8,13.78,0.82,246.2
2014/1/3 17:54,342.3,13.86,0.42,219.2
2014/1/3 17:55,344.5,13.94,0.76,240.5
2014/1/3 17:56,346.7,14.02,0.9,268
2014/1/3 17:57,348.8,14.1,0.48,309
2014/1/3 17:58,350.4,14.16,0.98,264.7
2014/1/3 17:59,352,14.2,0.42,284
2014/1/3 18:00,353.6,14.24,0.6,259.8
2014/1/3 18:01,355.4,14.3,0.88,243
2014/1/3 18:02,358.1,14.3,0.72,201.1
2014/1/3 18:03,360,14.3,1.14,269.8
2014/1/3 18:04,360.9,14.3,1.26,293.8
2014/1/3 18:05,362.8,14.3,1.2,296.1
2014/1/3 18:06,364.5,14.3,1.3,307.2
2014/1/3 18:07,366.2,14.3,1.42,294.8
2014/1/3 18:08,368.3,14.28,1.64,310
2014/1/3 18:09,370,14.2,1.2,308.6
2014/1/3 18:10,372.1,14.12,0.9,315.8
2014/1/3 18:11,373.2,14.1,1.08,296.2
2014/1/3 18:12,374.4,14.18,1.4,306
2014/1/3 18:13,376.8,14.2,1.52,318.2
2014/1/3 18:14,378.4,14.12,1.58,326.2
2014/1/3 18:15,380.1,13.98,1.24,327.6
2014/1/3 18:16,382.1,13.9,1.26,342
2014/1/3 18:17,384.3,13.9,1.16,295.8
2014/1/3 18:18,386.3,13.98,1.4,293
2014/1/3 18:19,388,14.06,1.54,296
2014/1/3 18:20,389.9,14.1,1.28,320.5
2014/1/3 18:21,391.4,14.1,1.56,293.2
2014/1/3 18:22,392.8,14.1,1.54,289.8
2014/1/3 18:23,394.4,14.08,1.82,277.6
2014/1/3 18:24,396.2,14,1.52,263.4
2014/1/3 18:25,398.1,14,0.78,255.2
2014/1/3 18:26,399.4,14,0.84,287.2
2014/1/3 18:27,400.8,14.1,1.54,259.6
2014/1/3 18:28,402.5,14.1,0.98,259
2014/1/3 18:29,404.2,14.1,1.42,277.4
2014/1/3 18:30,405.8,14.14,0.86,327.3
2014/1/3 18:31,407.6,14.2,1.12,284.4
2014/1/3 18:32,409.2,14.2,1.38,309
2014/1/3 18:33,410.1,14.2,1.1,274
2014/1/3 18:34,412,14.22,1.14,284.5
2014/1/3 18:35,413.3,14.32,1.36,295.9
2014/1/3 18:36,414.2,14.4,1.78,301
2014/1/3 18:37,415.8,14.4,1.34,311.6
2014/1/3 18:38,417.3,14.3,1.64,298.2
2014/1/3 18:39,418.7,14.36,1.54,296.6
2014/1/3 18:40,419.9,14.4,1.52,281.2
2014/1/3 18:41,421.6,14.4,1.58,298.9
2014/1/3 18:42,422.7,14.4,1.58,289.4
2014/1/3 18:43,424.4,14.42,0.72,261
2014/1/3 18:44,425.6,14.52,1.26,281
2014/1/3 18:45,427,14.62,1.68,292.4
2014/1/3 18:46,428.5,14.7,1.32,300.4
2014/1/3 18:47,429.5,14.7,0.58,301.6
2014/1/3 18:48,430.9,14.78,1.32,275.4
2014/1/3 18:49,432,14.9,1.54,276.6
2014/1/3 18:50,433,14.92,0.8,285.2
2014/1/3 18:51,434.2,15.02,1.02,297.8
2014/1/3 18:52,435.7,15.1,0.72,313.4
2014/1/3 18:53,436.6,15.2,1.24,291.5
2014/1/3 18:54,437.8,15.22,0.54,289.7
2014/1/3 18:55,439.8,15.3,1.08,297.4
2014/1/3 18:56,440.7,15.4,1.78,308.2
2014/1/3 18:57,441.8,15.4,1.28,297.3
2014/1/3 18:58,443.3,15.3,1.08,288.2
2014/1/3 18:59,444.4,15.3,1.3,270.6
2014/1/3 19:00,445.6,15.3,1.7,275
2014/1/3 19:01,446.7,15.3,1.28,275.2
2014/1/3 19:02,447.7,15.3,2.02,295.8
2014/1/3 19:03,448.6,15.3,2.06,300
2014/1/3 19:04,449.5,15.3,1.56,306
2014/1/3 19:05,450.1,15.3,1.46,316.1
2014/1/3 19:06,451.3,15.3,2.04,296.8
2014/1/3 19:07,452.2,15.36,1.64,306.6
2014/1/3 19:08,452.9,15.4,2.04,320
2014/1/3 19:09,454.1,15.34,1.72,313.8
2014/1/3 19:10,455.1,15.3,1.78,298.4
2014/1/3 19:11,456.2,15.3,1.44,298
2014/1/3 19:12,457.3,15.34,0.66,357.9
2014/1/3 19:13,457.8,15.4,1.64,306
2014/1/3 19:14,458.9,15.5,1.26,307.8
2014/1/3 19:15,459,15.56,1.54,303
2014/1/3 19:16,460.3,15.62,1.92,288.7
2014/1/3 19:17,460.4,15.7,2.16,302.6
2014/1/3 19:18,461.8,15.66,1.96,310.6
2014/1/3 19:19,462.4,15.6,2.12,308.4
2014/1/3 19:20,463.1,15.52,1.44,305
2014/1/3 19:21,464.1,15.5,1.44,301
2014/1/3 19:22,464.9,15.58,0.78,309.4
2014/1/3 19:23,465.3,15.66,1.38,311.7
2014/1/3 19:24,465.9,15.78,2.14,278.8
2014/1/3 19:25,466.6,15.84,1.82,278.4
2014/1/3 19:26,467.8,15.9,1.36,291.2
2014/1/3 19:27,468.5,15.9,1.9,275
2014/1/3 19:28,469,15.94,1.7,276
2014/1/3 19:29,469.4,16,2,316.4
2014/1/3 19:30,470.2,16,1.74,293.8
2014/1/3 19:31,471.5,16,1.48,282.8
2014/1/3 19:32,471.5,16,2.16,312.6
2014/1/3 19:33,471.9,15.96,2,304
2014/1/3 19:34,472.7,15.9,1.36,285.9
2014/1/3 19:35,473.2,15.9,1.12,293.3
2014/1/3 19:36,473.7,15.96,1.86,297.8
2014/1/3 19:37,473.7,16.04,1.84,282.5
2014/1/3 19:38,474.5,16.1,1.78,302.8
2014/1/3 19:39,475.2,16.08,1.66,324.6
2014/1/3 19:40,475.7,16,1.98,301.8
2014/1/3 19:41,476.1,15.92,1.42,269.5
2014/1/3 19:42,476.4,15.94,1.34,286.6
2014/1/3 19:43,476.6,16.04,2.06,309.2
2014/1/3 19:44,477.6,16.16,1.9,297.8
2014/1/3 19:45,477.6,16.2,2.28,296.2
2014/1/3 19:46,478.3,16.16,1.52,334.6
2014/1/3 19:47,478.7,16.1,1.54,304
2014/1/3 19:48,478.8,16.18,1.62,293.2
2014/1/3 19:49,478.9,16.24,1.4,314
2014/1/3 19:50,479.8,16.34,1.6,292.6
2014/1/3 19:51,480.1,16.4,1.96,286.4
2014/1/3 19:52,479.9,16.4,1.66,296.2
2014/1/3 19:53,479.4,16.4,1.44,287.8
2014/1/3 19:54,480.7,16.4,1.12,277.4
2014/1/3 19:55,481.5,16.42,1.24,278.3
2014/1/3 19:56,481.6,16.5,1.64,310.4
2014/1/3 19:57,481.6,16.6,1.22,273.3
2014/1/3 19:58,481.5,16.6,0.36,264.4
2014/1/3 19:59,481.8,16.64,1.14,281
2014/1/3 20:00,482.5,16.7,1.56,281.4
2014/1/3 20:01,482.2,16.8,1.44,282.8
2014/1/3 20:02,482.6,16.8,1.88,281.7
2014/1/3 20:03,483.1,16.8,1.34,276.2
2014/1/3 20:04,482.2,16.8,2.3,293.4
2014/1/3 20:05,482.2,16.9,1.9,281.6
2014/1/3 20:06,482,16.9,1.58,304.1
2014/1/3 20:07,482.2,16.9,2.02,273.6
2014/1/3 20:08,482.8,16.9,1.56,287.6
2014/1/3 20:09,482.5,16.9,1.66,271.4
2014/1/3 20:10,482.8,16.9,0.7,298.8
2014/1/3 20:11,482.7,16.9,1.06,322.1
2014/1/3 20:12,482.7,17,1.92,299.8
2014/1/3 20:13,482.4,17,1.1,307.5
2014/1/3 20:14,482.2,17.08,2.18,300.6
2014/1/3 20:15,482.3,17.1,2.28,295.4
2014/1/3 20:16,482.3,17.1,1.76,306.8
2014/1/3 20:17,482,17.1,1.66,301
2014/1/3 20:18,482.2,17.18,1.96,312.4
2014/1/3 20:19,481.7,17.24,0.88,314
2014/1/3 20:20,481.4,17.3,2.12,305.6
2014/1/3 20:21,481.1,17.3,1.56,298.2
2014/1/3 20:22,480.9,17.3,1.5,327.4
2014/1/3 20:23,480.7,17.3,2.02,283.6
2014/1/3 20:24,480.8,17.3,1.62,283.2
2014/1/3 20:25,480.7,17.3,1.78,298.5
2014/1/3 20:26,480.2,17.3,1.64,328
2014/1/3 20:27,479.9,17.3,1.62,315.8
2014/1/3 20:28,479.8,17.4,1.78,292.4
2014/1/3 20:29,480,17.44,1.5,296.1
2014/1/3 20:30,479.7,17.5,1.54,318.1
2014/1/3 20:31,479,17.5,2.3,306.8
2014/1/3 20:32,478.4,17.5,1.52,296.8
2014/1/3 20:33,478.1,17.58,1.74,271.4
2014/1/3 20:34,477.5,17.6,2.1,281
2014/1/3 20:35,476.6,17.6,2.32,277.4
2014/1/3 20:36,476.4,17.52,1.78,310.8
2014/1/3 20:37,476.5,17.52,1.56,320.5
2014/1/3 20:38,475.9,17.6,1.76,261
2014/1/3 20:39,475.7,17.62,2.04,281.6
2014/1/3 20:40,474.5,17.7,1.3,305.6
2014/1/3 20:41,474.4,17.7,1.66,307
2014/1/3 20:42,474.3,17.7,1.82,334
2014/1/3 20:43,473.9,17.7,2.28,292.8
2014/1/3 20:44,473.7,17.7,1.56,317.8
2014/1/3 20:45,472.9,17.7,0.78,299.2
2014/1/3 20:46,472.3,17.7,1.66,285.6
2014/1/3 20:47,471.5,17.8,1.6,297.6
2014/1/3 20:48,471.2,17.88,1.66,297.8
2014/1/3 20:49,471,17.94,2.58,283.1
2014/1/3 20:50,470.5,17.96,1.36,296.5
2014/1/3 20:51,469.6,17.9,1.52,322.8
2014/1/3 20:52,469,17.88,1.48,317.2
2014/1/3 20:53,467.9,17.88,2.5,310
2014/1/3 20:54,467.2,17.9,1.74,304.2
2014/1/3 20:55,466.8,17.9,1.72,288.6
2014/1/3 20:56,466.3,17.9,1.9,284.2
2014/1/3 20:57,465.9,17.9,1.14,284.6
2014/1/3 20:58,464.7,17.94,1.66,280.5
2014/1/3 20:59,464.1,18,2.32,301.6
2014/1/3 21:00,463,17.98,2.18,306.4
2014/1/3 21:01,461.9,17.88,1.84,314.4
2014/1/3 21:02,462.2,17.8,1.78,311.6
2014/1/3 21:03,461.3,17.88,2.14,285.4
2014/1/3 21:04,460.6,17.9,1.62,295
2014/1/3 21:05,459.4,17.9,1.16,322
2014/1/3 21:06,458,17.92,1.46,301.7
2014/1/3 21:07,457.1,18,1.52,301.4
2014/1/3 21:08,456.2,18.08,2,290.8
2014/1/3 21:09,455.4,18.02,2,312.2
2014/1/3 21:10,454.9,18,1.8,286.6
2014/1/3 21:11,454.5,18,1.18,273.5
2014/1/3 21:12,453.3,18.06,2.5,301.6
2014/1/3 21:13,452,18.1,2.78,315.2
2014/1/3 21:14,451.3,18.1,2.42,303.2
2014/1/3 21:15,450.7,18.1,2.26,315
2014/1/3 21:16,449.9,18.1,1.58,310
2014/1/3 21:17,448.4,18.16,1.84,314
2014/1/3 21:18,447.4,18.2,1.76,312.2
2014/1/3 21:19,446.3,18.26,1.1,299.6
2014/1/3 21:20,445.5,18.3,1.66,289.4
2014/1/3 21:21,443.5,18.3,2.4,296.6
2014/1/3 21:22,442.7,18.3,2.22,291.8
2014/1/3 21:23,441.7,18.2,1.42,307.6
2014/1/3 21:24,441.3,18.2,2.36,283.2
2014/1/3 21:25,440,18.2,2.28,310.6
2014/1/3 21:26,439.1,18.2,1.8,314.8
2014/1/3 21:27,437.6,18.28,2,295.4
2014/1/3 21:28,436.7,18.26,1.68,296.4
2014/1/3 21:29,435.3,18.3,0.7,289.1
2014/1/3 21:30,434.3,18.32,2.04,271.4
2014/1/3 21:31,433.2,18.4,2.08,267.2
2014/1/3 21:32,431.9,18.4,2.24,305.6
2014/1/3 21:33,429.9,18.34,2.08,307.7
2014/1/3 21:34,428.8,18.3,1.84,320.4
2014/1/3 21:35,427.1,18.3,1.3,296.2
2014/1/3 21:36,426.1,18.36,1.22,320.1
2014/1/3 21:37,425,18.4,1.98,302.8
2014/1/3 21:38,423.4,18.5,2.08,298.2
2014/1/3 21:39,421.8,18.5,1.62,265.6
2014/1/3 21:40,420.5,18.5,1.26,264.6
2014/1/3 21:41,418.9,18.5,0.6,238.2
2014/1/3 21:42,417.5,18.62,2.28,297.2
2014/1/3 21:43,416,18.7,1.6,307.9
2014/1/3 21:44,415.3,18.66,2.32,316.2
2014/1/3 21:45,413.2,18.56,1.9,286
2014/1/3 21:46,412.3,18.5,1.66,281.6
2014/1/3 21:47,410.7,18.56,1.86,302.7
2014/1/3 21:48,408.9,18.6,1.86,302
2014/1/3 21:49,407.4,18.6,1.86,304.4
2014/1/3 21:50,405.9,18.62,1.92,327.4
2014/1/3 21:51,404.4,18.68,1.46,338.7
2014/1/3 21:52,402.7,18.6,1.84,320
2014/1/3 21:53,401,18.6,2.1,306.6
2014/1/3 21:54,399.5,18.6,1.48,287.8
2014/1/3 21:55,398.3,18.6,0.84,283.7
2014/1/3 21:56,397.4,18.64,1.32,302.2
2014/1/3 21:57,395.4,18.7,1.78,300
2014/1/3 21:58,393.5,18.7,1.86,325.4
2014/1/3 21:59,392.1,18.7,2.04,312.4
2014/1/3 22:00,390.7,18.72,1.56,299.4
2014/1/3 22:01,388.9,18.8,1.22,270.7
2014/1/3 22:02,387.6,18.8,1.66,281.6
2014/1/3 22:03,386.1,18.82,1.32,259.4
2014/1/3 22:04,384.1,18.9,2.32,286.8
2014/1/3 22:05,382,18.9,1.66,312.2
2014/1/3 22:06,380.8,18.94,1.9,294.7
2014/1/3 22:07,379.1,18.98,2.44,322.2
2014/1/3 22:08,376.9,18.9,1.5,327.6
2014/1/3 22:09,374.7,18.9,1.46,312.4
2014/1/3 22:10,373.6,18.9,2,307.2
2014/1/3 22:11,371.9,18.9,1.94,296.6
2014/1/3 22:12,369.7,18.9,2.28,274
2014/1/3 22:13,368.3,18.8,1.32,304.2
2014/1/3 22:14,366.4,18.82,1.06,259.4
2014/1/3 22:15,365.1,18.9,1.74,280.2
2014/1/3 22:16,363.3,18.94,1.48,293.2
2014/1/3 22:17,361.3,19,1.68,287
2014/1/3 22:18,359.9,19.04,1.64,293.8
2014/1/3 22:19,357.7,19.1,1.7,309.9
2014/1/3 22:20,355.8,19.04,1.48,314.4
2014/1/3 22:21,353.7,19.02,1.28,295.9
2014/1/3 22:22,351.6,19.1,0.72,266.8
2014/1/3 22:23,349.3,19.1,1.24,273.5
2014/1/3 22:24,346.9,19.18,2.38,304.8
2014/1/3 22:25,345.1,19.2,2.2,285.9
2014/1/3 22:26,343,19.12,1.56,311.6
2014/1/3 22:27,341.4,19.1,1.66,293.1
2014/1/3 22:28,339.9,19,1.48,295
2014/1/3 22:29,337.9,19,2.08,280.3
2014/1/3 22:30,335.8,19,2.18,271.2
2014/1/3 22:31,333.9,18.98,2.52,301.8
2014/1/3 22:32,331.5,18.9,1.64,276.6
2014/1/3 22:33,329.7,18.9,1.5,304.9
2014/1/3 22:34,328,18.96,1.46,266.2
2014/1/3 22:35,326,19,2.12,258
2014/1/3 22:36,323.9,19,1.48,276.2
2014/1/3 22:37,322,19,0.84,296.4
2014/1/3 22:38,319.8,19.02,1.7,285.4
2014/1/3 22:39,317.4,19.1,1.72,306.8
2014/1/3 22:40,315.1,19.1,2.08,306.8
2014/1/3 22:41,312.3,19.1,1.5,307.2
2014/1/3 22:42,310.2,19.1,1.94,286.1
2014/1/3 22:43,307.7,19.1,2.64,282.4
2014/1/3 22:44,306.5,19,2.04,302
2014/1/3 22:45,304.5,18.92,2.86,289
2014/1/3 22:46,301.7,18.9,2.38,277.9
2014/1/3 22:47,299.4,18.9,2.06,303.4
2014/1/3 22:48,297.3,18.9,1.94,315.2
2014/1/3 22:49,294.9,18.9,1.86,326.2
2014/1/3 22:50,291.9,18.88,1.5,326.6
2014/1/3 22:51,289.8,18.9,1.96,284.7
2014/1/3 22:52,287.5,18.9,1.48,284.2
2014/1/3 22:53,284.8,18.9,1.78,310.3
2014/1/3 22:54,283.9,19,1.68,317.8
2014/1/3 22:55,282.4,18.94,1.16,298.3
2014/1/3 22:56,279.5,19,2.4,292.2
2014/1/3 22:57,277.3,19,2.5,303.6
2014/1/3 22:58,275.5,18.92,2.16,309.4
2014/1/3 22:59,272.6,18.88,2.3,317.8
2014/1/3 23:00,270.2,18.8,2.54,311
2014/1/3 23:01,267.6,18.7,2.1,306.8
2014/1/3 23:02,265.4,18.68,2.38,304.4
2014/1/3 23:03,263.4,18.6,2.52,303.2
2014/1/3 23:04,261.3,18.6,1.68,319.7
2014/1/3 23:05,258.9,18.6,1.86,315.2
2014/1/3 23:06,256.5,18.6,1.8,317.2
2014/1/3 23:07,254.7,18.6,1.88,311
2014/1/3 23:08,252.1,18.7,1.84,299.6
2014/1/3 23:09,249.4,18.7,2.04,302.4
2014/1/3 23:10,246.6,18.7,1.86,312
2014/1/3 23:11,244.2,18.7,2.34,302.3
2014/1/3 23:12,241.5,18.7,2.16,298
2014/1/3 23:13,239.3,18.62,2.1,297.6
2014/1/3 23:14,237.7,18.6,1.74,306.8
2014/1/3 23:15,235.2,18.6,1.66,308.8
2014/1/3 23:16,232.4,18.62,1.88,310.4
2014/1/3 23:17,229.9,18.7,1.7,318.6
2014/1/3 23:18,227.7,18.7,1.68,300.6
2014/1/3 23:19,225.5,18.7,2.2,294.2
2014/1/3 23:20,223.3,18.7,1.54,308.3
2014/1/3 23:21,220.7,18.7,1.46,296.9
2014/1/3 23:22,218.8,18.7,1.24,300.6
2014/1/3 23:23,216.9,18.7,1.78,294.7
2014/1/3 23:24,214.5,18.7,1.4,318.2
2014/1/3 23:25,212.4,18.7,1.84,295.4
